"bidder_id","mean_diff_between_bids","sd_diff_between_bids","diff_between_first_last_bids","mean_diff_between_auction_first_bid_user_auction_first_bid","mean_diff_between_auction_last_bid_user_auction_last_bid","mean_bidding_frequency","num_of_bids","num_of_auctions","avg_num_of_bids_per_auction","max_bids_per_auctions","min_bids_per_auctions","num_of_merchandise","type_of_merchandise","num_of_auto_parts_bids","num_of_books_music_bids","num_of_clothing_bids","num_of_computers_bids","num_of_furniture_bids","num_of_home_goods_bids","num_of_jewelry_bids","num_of_mobile_bids","num_of_office_equipment_bids","num_of_sporting_goods_bids","num_of_devices","avg_num_of_bids_per_device","avg_num_of_auctions_per_device","max_bids_per_device","device_of_max_bids","num_of_countries","avg_num_of_bids_per_country","avg_num_of_auctions_per_country","max_bids_per_country","country_with_most_bids","num_of_urls","avg_num_of_bids_per_url","avg_num_of_auctions_per_url","max_bids_per_url","num_of_ips","avg_num_of_bids_per_ip","avg_num_of_auctions_per_ip","max_bids_per_ip","avg_num_of_ip_per_country","max_ip_per_country","country_of_max_ips","device_of_max_ips","mean_ratio_user_bids_total_bids_per_auction","did_put_last_bid_in_auction"
3015,4452026315789,175176401002,8904052631579,64083105263159,202210526316,4452026315789,3,1,3,3,3,1,6,0,0,0,0,0,3,0,0,0,0,1,3,1,3,"phone150",1,3,1,3,"in",1,3,1,3,3,1,0.333333333333333,1,3,3,"in","phone150",0.000368233705658525,"FALSE"
3626,69479789852,1501457677701,77261526315789,13689483116393,18000483870967,5697118200176,1113,279,3.98924731182796,32,1,1,8,0,0,0,0,0,0,0,1113,0,0,220,5.05909090909091,1.26818181818182,125,"phone23",46,24.195652173913,6.06521739130435,859,"in",156,7.13461538461539,1.78846153846154,366,868,1.28225806451613,0.321428571428571,23,18.8695652173913,859,"in","phone23",0.00290957603556814,"FALSE"
817,195070441254,2514541438257,77247894736843,19360095505618,22338432288586,9320720019226,397,178,2.23033707865169,19,1,1,8,0,0,0,0,0,0,0,397,0,0,135,2.94074074074074,1.31851851851852,56,"phone3",44,9.02272727272727,4.04545454545455,236,"in",156,2.54487179487179,1.14102564102564,92,307,1.29315960912052,0.579804560260586,5,6.97727272727273,236,"in","phone3",0.00211360742620422,"FALSE"
5619,720117647058,858640391265,12242000000000,7520817813764,3982599190283,2423715789473,18,13,1.38461538461538,3,1,1,6,0,0,0,0,0,18,0,0,0,0,12,1.5,1.08333333333333,4,"phone20",4,4.5,3.25,13,"my",12,1.5,1.08333333333333,4,14,1.28571428571429,0.928571428571429,3,3.5,13,"my","phone20",0.00138568386439638,"FALSE"
2533,1439604726100,7777044992624,70540631578947,9337152046784,11656479532164,799019255455,50,9,5.55555555555556,13,1,1,2,0,50,0,0,0,0,0,0,0,0,4,12.5,2.25,32,"phone5942",1,50,9,50,"id",4,12.5,2.25,41,11,4.54545454545455,0.818181818181818,15,11,50,"id","phone5942",0.0011404629522298,"FALSE"
949,13918968421052,26715510053534,69594842105263,49120694736841,15246357894737,64376210526316,6,5,1.2,2,1,1,8,0,0,0,0,0,0,0,6,0,0,5,1.2,1,2,"phone92",2,3,2.5,5,"in",6,1,0.833333333333333,1,6,1,0.833333333333333,1,3,5,"in","phone92",0.000852798883887556,"FALSE"
5754,25989346264,917381202703,77292315789474,12729835839598,17944836466165,1042660941630,2975,168,17.7083333333333,246,1,1,7,0,0,0,0,0,0,2975,0,0,0,438,6.79223744292237,0.383561643835616,228,"phone65",43,69.1860465116279,3.90697674418605,1794,"ru",393,7.56997455470738,0.427480916030534,783,2108,1.41129032258065,0.079696394686907,38,49.0232558139535,1794,"ru","phone65",0.0174945496180034,"FALSE"
5524,NA,NA,0,5974315789472,7613105263158,NA,1,1,1,1,1,1,8,0,0,0,0,0,0,0,1,0,0,1,1,1,1,"phone246",1,1,1,1,"py",1,1,1,1,1,1,1,1,1,1,"py","phone246",0.00227272727272727,"FALSE"
5439,19585601935,34886589488,13631578947368,4660708804722,4306683226758,1113210853220,697,214,3.25700934579439,54,1,1,8,0,0,0,0,0,0,0,697,0,0,179,3.89385474860335,1.19553072625698,183,"phone4",39,17.8717948717949,5.48717948717949,367,"in",64,10.890625,3.34375,392,479,1.45511482254697,0.446764091858038,28,12.2820512820513,367,"in","phone4",0.00624982305326642,"FALSE"
565,3903592797783,12487888707842,74168263157895,1349131578946,31402026315789,4357219298245,20,2,10,18,2,1,8,0,0,0,0,0,0,0,20,0,0,13,1.53846153846154,0.153846153846154,7,"phone4",6,3.33333333333333,0.333333333333333,13,"bd",5,4,0.4,15,17,1.17647058823529,0.117647058823529,4,2.83333333333333,13,"bd","phone4",7.90387256750796e-05,"FALSE"
6080,1242638157894,812253270291,9941105263158,7399198830409,5159198830409,NA,9,9,1,1,1,1,8,0,0,0,0,0,0,0,9,0,0,8,1.125,1.125,2,"phone284",4,2.25,2.25,5,"in",7,1.28571428571429,1.28571428571429,2,8,1.125,1.125,2,2,5,"in","phone284",0.00564810009220032,"FALSE"
2056,NA,NA,0,2330631578947,11187000000001,NA,1,1,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,"phone766",1,1,1,1,"in",1,1,1,1,1,1,1,1,1,1,"in","phone766",0.000147819660014782,"FALSE"
4769,90052692921,1708050620869,77265210526316,23268706949412,21255412365866,3844519384218,859,206,4.16990291262136,327,1,1,7,0,0,0,0,0,0,859,0,0,0,217,3.95852534562212,0.949308755760369,40,"phone4",51,16.843137254902,4.03921568627451,376,"id",259,3.31660231660232,0.795366795366795,244,564,1.52304964539007,0.365248226950355,13,11.0588235294118,376,"id","phone4",0.00347169929877447,"FALSE"
2117,1347815789474,1905652775297,2695631578948,3704921052631,8767315789473,315789474,3,2,1.5,2,1,1,10,0,0,0,0,0,0,0,0,0,3,2,1.5,1,2,"phone50",2,1.5,1,2,"dz",3,1,0.666666666666667,1,2,1.5,1,2,1,2,"dz","phone50",0.000100288358420646,"FALSE"
1968,NA,NA,0,4708526315789,6219684210525,NA,1,1,1,1,1,1,8,0,0,0,0,0,0,0,1,0,0,1,1,1,1,"phone72",1,1,1,1,"ng",1,1,1,1,1,1,1,1,1,1,"ng","phone72",0.000342935528120713,"FALSE"
3975,789473684,NA,789473684,2378789473684,11107500000000,NA,2,2,1,1,1,1,6,0,0,0,0,0,2,0,0,0,0,1,2,2,2,"phone2330",1,2,2,2,"za",2,1,1,1,2,1,1,1,2,2,"za","phone2330",0.00638616626885379,"FALSE"
398,10471659919,12580511928,13613157894736,4272242218449,4627090265987,467473306584,1301,186,6.99462365591398,658,1,1,8,0,0,0,0,0,0,0,1301,0,0,238,5.46638655462185,0.781512605042017,108,"phone4",41,31.7317073170732,4.53658536585366,1064,"in",541,2.40480591497227,0.343807763401109,322,999,1.3023023023023,0.186186186186186,26,24.3658536585366,1064,"in","phone4",0.00387093916348273,"FALSE"
3253,3211379020,322502787590,77304315789473,25800611709998,11513027055590,179750024301,24073,249,96.6787148594377,1634,1,1,6,0,0,0,0,0,24073,0,0,0,0,508,47.3877952755905,0.490157480314961,12139,"phone4",49,491.285714285714,5.08163265306122,23400,"vn",3645,6.60438957475994,0.0683127572016461,20283,13481,1.78569839032713,0.0184704398783473,801,275.122448979592,23400,"vn","phone4",0.0819710347987957,"TRUE"
5185,30356699097,39887172980,13630157894737,4027165275994,5137384467265,1491333456017,450,164,2.74390243902439,44,1,1,7,0,0,0,0,0,0,450,0,0,0,160,2.8125,1.025,46,"phone4",32,14.0625,5.125,151,"id",46,9.78260869565217,3.56521739130435,221,291,1.54639175257732,0.563573883161512,12,9.09375,151,"id","phone4",0.00964137876141091,"FALSE"
2068,10872616541353,25113828992059,76108315789473,29909228070175,24881807017543,33678921052631,8,6,1.33333333333333,2,1,1,9,0,0,0,0,0,0,0,0,8,0,1,8,6,8,"phone1242",1,8,6,8,"id",3,2.66666666666667,2,4,2,4,3,5,2,8,"id","phone1242",7.51087728603283e-05,"FALSE"
5366,NA,NA,0,1424526315790,75806894736842,NA,1,1,1,1,1,1,7,0,0,0,0,0,0,1,0,0,0,1,1,1,1,"phone45",1,1,1,1,"za",1,1,1,1,1,1,1,1,1,1,"za","phone45",0.000881834215167548,"FALSE"
4793,29602350379,979156850689,77291736842105,16505282337198,16937316086827,2259687683557,2612,354,7.37853107344633,479,1,1,7,0,0,0,0,0,0,2612,0,0,0,386,6.76683937823834,0.917098445595855,195,"phone17",63,41.4603174603175,5.61904761904762,1819,"in",1165,2.24206008583691,0.303862660944206,659,1973,1.32387227572225,0.179422199695895,44,31.3174603174603,1819,"in","phone17",0.017757432215019,"TRUE"
6531,2711031578947,2266539882032,13555157894737,4953815789473,4720052631578,3377447368421,6,4,1.5,3,1,1,10,0,0,0,0,0,0,0,0,0,6,6,1,0.666666666666667,1,"phone150",2,3,2,5,"id",4,1.5,1,2,6,1,0.666666666666667,1,3,5,"id","phone150",0.00577641580867757,"FALSE"
3348,NA,NA,0,1003842105263,12636421052633,NA,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"phone469",1,1,1,1,"my",1,1,1,1,1,1,1,1,1,1,"my","phone469",0.000691085003455425,"FALSE"
5052,188473684210,NA,188473684210,68203105263157,6864552631580,NA,2,2,1,1,1,1,8,0,0,0,0,0,0,0,2,0,0,2,1,1,1,"phone36",1,2,2,2,"bd",1,2,2,2,1,2,2,2,1,2,"bd","phone36",0.000184282165925497,"FALSE"
4171,246736842105,NA,246736842105,72539973684210,4728236842104,NA,2,2,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,1,2,2,2,"phone46",1,2,2,2,"za",1,2,2,2,2,1,1,1,2,2,"za","phone46",0.00119564829677189,"FALSE"
3439,NA,NA,0,8304736842106,5337315789474,NA,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,"phone17",1,1,1,1,"id",1,1,1,1,1,1,1,1,1,1,"id","phone17",4.78638369566258e-06,"FALSE"
3248,59206251260,1385233807840,77264157894737,16659387185354,17435641952707,4935239826934,1306,345,3.78550724637681,63,1,1,7,0,0,0,0,0,0,1306,0,0,0,331,3.94561933534743,1.04229607250755,109,"phone4",70,18.6571428571429,4.92857142857143,303,"in",616,2.12012987012987,0.560064935064935,319,888,1.47072072072072,0.388513513513513,14,12.6857142857143,303,"in","phone4",0.008090474188724,"TRUE"
6388,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0.0295471658609031,"FALSE"
395,1074038699690,6123073995711,73034631578948,37487315789473,14186473684210,2069707050645,69,16,4.3125,24,1,1,10,0,0,0,0,0,0,0,0,0,69,11,6.27272727272727,1.45454545454545,37,"phone28",3,23,5.33333333333333,53,"za",1,69,16,69,48,1.4375,0.333333333333333,5,16,53,"za","phone28",0.00657349186766481,"FALSE"
1756,638063157894,374895504185,3190315789474,6267456140351,7061447368421,NA,6,6,1,1,1,1,10,0,0,0,0,0,0,0,0,0,6,6,1,1,1,"phone114",2,3,3,5,"in",6,1,1,1,6,1,1,1,3,5,"in","phone114",0.00436754464869604,"FALSE"
6618,346731152204,336368919922,12829052631579,3132044736842,5892115789473,3127818713450,38,20,1.9,5,1,1,6,0,0,0,0,0,38,0,0,0,0,13,2.92307692307692,1.53846153846154,15,"phone4",1,38,20,38,"id",3,12.6666666666667,6.66666666666667,29,18,2.11111111111111,1.11111111111111,4,18,38,"id","phone4",0.00309015422368964,"FALSE"
5832,39140294466,233139283601,12172631578947,525105263158,0,47926315789,312,2,156,291,21,1,8,0,0,0,0,0,0,0,312,0,0,2,156,1,302,"phone248",21,14.8571428571429,0.0952380952380952,83,"nl",1,312,2,312,282,1.1063829787234,0.00709219858156028,4,13.4285714285714,83,"nl","phone248",0.592152351738241,"TRUE"
1741,842105263,NA,842105263,139368421052,5020421052633,842105263,2,1,2,2,2,1,9,0,0,0,0,0,0,0,0,2,0,1,2,1,2,"phone33",1,2,1,2,"ca",1,2,1,2,1,2,1,2,1,2,"ca","phone33",0.00382409177820268,"FALSE"
2629,1753644736842,1261868733506,7014578947368,2540747368420,8255484210526,NA,5,5,1,1,1,1,6,0,0,0,0,0,5,0,0,0,0,5,1,1,1,"phone102",2,2.5,2.5,4,"id",1,5,5,5,5,1,1,1,2.5,4,"id","phone102",0.00246421702166104,"FALSE"
1794,2783367733,4501663713,13627368421052,3641694763902,42675198349343,332054709755,4897,389,12.5886889460154,198,1,1,8,0,0,0,0,0,0,0,4897,0,0,743,6.59084791386272,0.523553162853297,212,"phone520",103,47.5436893203884,3.77669902912621,3069,"in",798,6.13659147869674,0.487468671679198,1064,3605,1.35839112343967,0.107905686546463,62,35,3069,"in","phone520",0.0343126332845942,"TRUE"
5379,1774105263157,1423990955961,10644631578947,8016315789473,4650255639098,NA,7,7,1,1,1,1,7,0,0,0,0,0,0,7,0,0,0,6,1.16666666666667,1.16666666666667,2,"phone111",3,2.33333333333333,2.33333333333333,4,"my",6,1.16666666666667,1.16666666666667,2,7,1,1,1,2.33333333333333,4,"my","phone111",0.00618796381211548,"FALSE"
4952,23197490875,866839426087,77270842105264,15437706281833,15393595246179,1542041276254,3332,310,10.7483870967742,816,1,1,7,0,0,0,0,0,0,3332,0,0,0,401,8.30922693266833,0.773067331670823,335,"phone17",53,62.8679245283019,5.84905660377358,2773,"in",1535,2.17068403908795,0.201954397394137,576,2209,1.50837483023993,0.140334993209597,64,41.6792452830189,2773,"in","phone17",0.0105282237382835,"TRUE"
1765,21275491228070,31430170269502,63826473684210,4436771929824,53633929824561,57700631578947,4,3,1.33333333333333,2,1,1,8,0,0,0,0,0,0,0,4,0,0,3,1.33333333333333,1,2,"phone65",2,2,1.5,3,"in",4,1,0.75,1,4,1,0.75,1,2,3,"in","phone65",6.22029230578198e-05,"FALSE"
822,21140140350877,30191688872351,63420421052632,2280350877193,49959649122807,1959052631579,4,3,1.33333333333333,2,1,1,6,0,0,0,0,0,4,0,0,0,0,3,1.33333333333333,1,2,"phone46",3,1.33333333333333,1,2,"th",3,1.33333333333333,1,2,4,1,0.75,1,1.33333333333333,2,"th","phone46",0.0566286075799897,"FALSE"
2145,4138263157894,3879679169346,12414789473684,5626828947369,7759539473683,NA,4,4,1,1,1,1,10,0,0,0,0,0,0,0,0,0,4,3,1.33333333333333,1.33333333333333,2,"phone128",3,1.33333333333333,1.33333333333333,2,"id",4,1,1,1,3,1.33333333333333,1.33333333333333,2,1,2,"id","phone128",0.000528413730708166,"FALSE"
6247,3962714681440,12124339840386,75291578947368,41162286184210,16057253289473,3493934210526,20,16,1.25,3,1,1,7,0,0,0,0,0,0,20,0,0,0,16,1.25,1,3,"phone263",8,2.5,2,8,"tr",14,1.42857142857143,1.14285714285714,7,18,1.11111111111111,0.888888888888889,3,2.25,8,"tr","phone263",0.00315157989910698,"FALSE"
5245,NA,NA,0,12288052631578,65017105263158,NA,1,1,1,1,1,1,7,0,0,0,0,0,0,1,0,0,0,1,1,1,1,"phone154",1,1,1,1,"in",1,1,1,1,1,1,1,1,1,1,"in","phone154",1.86099485062725e-06,"FALSE"
327,817832698,1951359365,13640631578948,2911424719585,3202795729076,66839188046,16680,244,68.3606557377049,7307,1,1,9,0,0,0,0,0,0,0,0,16680,0,852,19.5774647887324,0.286384976525822,3052,"phone4",51,327.058823529412,4.7843137254902,7856,"ke",4400,3.79090909090909,0.0554545454545455,9087,9372,1.7797695262484,0.0260349978659838,541,183.764705882353,7856,"ke","phone4",0.120330469597284,"TRUE"
3080,615359157894,4485996678667,76919894736842,17564483430799,35889300194932,1138643806485,126,27,4.66666666666667,83,1,1,9,0,0,0,0,0,0,0,0,126,0,52,2.42307692307692,0.519230769230769,14,"phone22",12,10.5,2.25,64,"id",84,1.5,0.321428571428571,28,89,1.41573033707865,0.303370786516854,6,7.41666666666667,64,"id","phone22",0.00414875031371243,"FALSE"
4046,28832152182,966281531972,77299000000000,19923510977443,22043733834586,862404131589,2682,175,15.3257142857143,2179,1,1,7,0,0,0,0,0,0,2682,0,0,0,369,7.26829268292683,0.474254742547426,276,"phone4",68,39.4411764705882,2.57352941176471,1663,"in",992,2.70362903225806,0.176411290322581,703,1707,1.57117750439367,0.102519039250146,67,25.1029411764706,1663,"in","phone4",0.0033585815697922,"FALSE"
658,177631578948,NA,177631578948,3088394736842,8269263157895,NA,2,2,1,1,1,1,7,0,0,0,0,0,0,2,0,0,0,2,1,1,1,"phone16",1,2,2,2,"in",2,1,1,1,2,1,1,1,2,2,"in","phone16",0.000547747547440091,"FALSE"
123,NA,NA,0,13126578947368,511631578948,NA,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,"phone61",1,1,1,1,"in",1,1,1,1,1,1,1,1,1,1,"in","phone61",0.000253549695740365,"FALSE"
166,3927140350877,12947739968504,70688526315790,45745108771929,14338905263157,17582776315789,19,15,1.26666666666667,5,1,1,8,0,0,0,0,0,0,0,19,0,0,8,2.375,1.875,4,"phone4",1,19,15,19,"th",10,1.9,1.5,8,7,2.71428571428571,2.14285714285714,11,7,19,"th","phone4",0.0417907843335332,"TRUE"
2563,176015140591,368020761914,12849105263158,5233767801857,3923678018576,275515235457,74,17,4.35294117647059,39,1,1,8,0,0,0,0,0,0,0,74,0,0,7,10.5714285714286,2.42857142857143,37,"phone28",6,12.3333333333333,2.83333333333333,55,"za",1,74,17,74,43,1.72093023255814,0.395348837209302,6,7.16666666666667,55,"za","phone28",0.0146446861808785,"FALSE"
2950,17122894736,23000039204,3424578947368,848761492338,9324633577614,255310612597,201,79,2.54430379746835,20,1,1,8,0,0,0,0,0,0,0,201,0,0,78,2.57692307692308,1.01282051282051,12,"phone150",16,12.5625,4.9375,116,"in",11,18.2727272727273,7.18181818181818,175,156,1.28846153846154,0.506410256410256,5,9.75,116,"in","phone150",0.00301234630155245,"FALSE"
622,317829976175,3212939123676,77232684210526,23503028757460,26239736842105,6214934837092,244,97,2.51546391752577,14,1,1,9,0,0,0,0,0,0,0,0,244,0,133,1.83458646616541,0.729323308270677,19,"phone8",54,4.51851851851852,1.7962962962963,35,"in",152,1.60526315789474,0.638157894736842,50,191,1.27748691099476,0.507853403141361,8,3.53703703703704,35,"in","phone8",0.00423250575109396,"TRUE"
6635,NA,NA,0,26789473684,11025052631578,NA,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"phone4",1,1,1,1,"in",1,1,1,1,1,1,1,1,1,1,"in","phone4",3.47403161368768e-05,"FALSE"
4515,2486280135823,9017712344617,77074684210526,14722093984962,11973924812030,2224374269005,32,14,2.28571428571429,6,1,1,2,0,32,0,0,0,0,0,0,0,0,14,2.28571428571429,1,8,"phone4",2,16,7,31,"id",15,2.13333333333333,0.933333333333333,13,27,1.18518518518519,0.518518518518518,3,13.5,31,"id","phone4",0.000574826661109113,"FALSE"
5297,132978634705,171926029184,13430842105264,5080780905752,4014457772337,1928377341659,102,43,2.37209302325581,12,1,1,10,0,0,0,0,0,0,0,0,0,102,55,1.85454545454545,0.781818181818182,9,"phone3",8,12.75,5.375,93,"in",30,3.4,1.43333333333333,41,100,1.02,0.43,2,12.5,93,"in","phone3",0.000560736661915694,"FALSE"
89,NA,NA,0,6125210526316,7516842105264,NA,1,1,1,1,1,1,8,0,0,0,0,0,0,0,1,0,0,1,1,1,1,"phone317",1,1,1,1,"id",1,1,1,1,1,1,1,1,1,1,"id","phone317",4.78638369566258e-06,"FALSE"
1476,326015767266,3257270887604,77265736842106,16265192982456,20346263157894,6219545553539,238,93,2.55913978494624,13,1,1,2,0,238,0,0,0,0,0,0,0,0,94,2.53191489361702,0.98936170212766,45,"phone4",8,29.75,11.625,193,"id",54,4.40740740740741,1.72222222222222,86,149,1.59731543624161,0.624161073825503,6,18.625,193,"id","phone4",0.00309591641256104,"FALSE"
3060,51629097997,1307576051080,76669210526316,17136606557377,21635071613459,848564395198,1486,61,24.3606557377049,160,1,1,8,0,0,0,0,0,0,0,1486,0,0,52,28.5769230769231,1.17307692307692,1385,"phone52",4,371.5,15.25,1483,"in",1217,1.22103533278554,0.0501232539030403,72,167,8.89820359281437,0.365269461077844,82,41.75,1483,"in","phone52",0.0086509877421391,"TRUE"
1085,927320574162,822876914776,10200526315789,4847794258373,6158272727272,7360736842106,12,11,1.09090909090909,2,1,1,8,0,0,0,0,0,0,0,12,0,0,9,1.33333333333333,1.22222222222222,2,"phone11",5,2.4,2.2,4,"ng",1,12,11,12,12,1,0.916666666666667,1,2.4,4,"ng","phone11",0.00184584673135463,"FALSE"
3709,273242105263,499785630777,1366210526316,26394052631579,5773526315789,67631578947,6,3,2,4,1,1,6,0,0,0,0,0,6,0,0,0,0,2,3,1.5,5,"phone262",6,1,0.5,1,"bg",2,3,1.5,5,6,1,0.5,1,1,1,"bg","phone262",0.000601035576033206,"FALSE"
6088,438550877193,715353529001,13156526315790,4559175438596,5708184210525,2333340080971,31,18,1.72222222222222,4,1,1,8,0,0,0,0,0,0,0,31,0,0,17,1.82352941176471,1.05882352941176,5,"phone3",2,15.5,9,30,"in",22,1.40909090909091,0.818181818181818,8,28,1.10714285714286,0.642857142857143,2,14,30,"in","phone3",0.000482634100905866,"FALSE"
4507,117660818713,2157439390278,65654736842105,11327862348178,45698107576633,430513607737,559,91,6.14285714285714,72,1,1,8,0,0,0,0,0,0,0,559,0,0,146,3.82876712328767,0.623287671232877,65,"phone17",9,62.1111111111111,10.1111111111111,511,"in",301,1.85714285714286,0.302325581395349,82,450,1.24222222222222,0.202222222222222,9,50,511,"in","phone17",0.0023367955587537,"FALSE"
2639,3162721118,54451608526,7622157894737,2466605263157,4700261403508,25713189946,2411,30,80.3666666666667,475,1,1,8,0,0,0,0,0,0,0,2411,0,0,1,2411,30,2411,"phone224",1,2411,30,2411,"us",2,1205.5,15,2410,2,1205.5,15,2410,2,2411,"us","phone224",0.0979681067286796,"FALSE"
3805,6704100000000,17303158400508,67041000000000,4023699248120,61520195488721,17910789473684,11,7,1.57142857142857,2,1,1,10,0,0,0,0,0,0,0,0,0,11,1,11,7,11,"phone65",1,11,7,11,"cn",1,11,7,11,11,1,0.636363636363636,1,11,11,"cn","phone65",8.07136834203801e-05,"FALSE"
2642,4265508771929,7386300287693,12796526315789,70458578947368,6830421052630,1026315789,4,2,2,3,1,1,10,0,0,0,0,0,0,0,0,0,4,2,2,1,3,"phone4",1,4,2,4,"in",2,2,1,3,2,2,1,3,2,4,"in","phone4",0.000543431723535668,"FALSE"
6617,289787297190,3065922074277,77083421052632,28576964741951,13342281553398,6708195121951,267,103,2.59223300970874,19,1,1,10,0,0,0,0,0,0,0,0,0,267,88,3.03409090909091,1.17045454545455,36,"phone4",7,38.1428571428571,14.7142857142857,205,"id",54,4.94444444444444,1.90740740740741,138,162,1.64814814814815,0.635802469135803,7,23.1428571428571,205,"id","phone4",0.00390026764061246,"FALSE"
3871,1350881809787,6622717000571,77000263157895,15890409610984,37946900457665,8599219298245,58,46,1.26086956521739,3,1,1,8,0,0,0,0,0,0,0,58,0,0,36,1.61111111111111,1.27777777777778,9,"phone3",13,4.46153846153846,3.53846153846154,42,"in",43,1.34883720930233,1.06976744186047,8,52,1.11538461538462,0.884615384615385,3,4,42,"in","phone3",0.00188410376673963,"FALSE"
1153,NA,NA,0,75445736842106,1820157894738,NA,1,1,1,1,1,1,7,0,0,0,0,0,0,1,0,0,0,1,1,1,1,"phone165",1,1,1,1,"id",1,1,1,1,1,1,1,1,1,1,"id","phone165",0.000255885363357216,"FALSE"
6384,159440710209,326277719911,13233578947369,3064074898785,3097910931174,766632486388,84,26,3.23076923076923,18,1,1,10,0,0,0,0,0,0,0,0,0,84,61,1.37704918032787,0.426229508196721,5,"phone248",8,10.5,3.25,73,"pl",64,1.3125,0.40625,6,75,1.12,0.346666666666667,9,9.375,73,"pl","phone248",0.0681654241056729,"FALSE"
512,NA,NA,0,68563157894738,4760894736842,NA,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"phone59",1,1,1,1,"in",1,1,1,1,1,1,1,1,1,1,"in","phone59",8.72448089338684e-05,"FALSE"
2819,36426404995,361606874357,10745789473684,11000848178137,61145305668016,108525925925,296,26,11.3846153846154,18,1,1,10,0,0,0,0,0,0,0,0,0,296,2,148,13,247,"phone143",4,74,6.5,247,"ke",2,148,13,273,4,74,6.5,247,1,247,"ke","phone143",0.0208193825368916,"FALSE"
1231,26876295645,934725585268,77242473684211,23681953058321,21932863442389,346337691480,2875,37,77.7027027027027,1368,1,1,10,0,0,0,0,0,0,0,0,0,2875,326,8.81901840490798,0.113496932515337,271,"phone35",1,2875,37,2875,"ng",1206,2.38391376451078,0.0306799336650083,1015,274,10.492700729927,0.135036496350365,343,274,2875,"ng","phone35",0.0163761959110809,"FALSE"
3681,10481481203007,21107180853187,73370368421052,37679815789473,28425903508771,33575736842105,8,6,1.33333333333333,2,1,1,8,0,0,0,0,0,0,0,8,0,0,7,1.14285714285714,0.857142857142857,2,"phone8",2,4,3,7,"in",5,1.6,1.2,3,8,1,0.75,1,4,7,"in","phone8",0.000158492431692869,"FALSE"
5343,9019157894737,NA,9019157894737,7183526315790,69547210526316,NA,2,2,1,1,1,1,9,0,0,0,0,0,0,0,0,2,0,2,1,1,1,"phone21",1,2,2,2,"in",2,1,1,1,2,1,1,1,2,2,"in","phone21",0.000228502195448518,"FALSE"
192,NA,NA,0,68055947368420,9249210526316,NA,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"phone63",1,1,1,1,"ye",1,1,1,1,1,1,1,1,1,1,"ye","phone63",1.86099485062725e-06,"FALSE"
4735,NA,NA,0,68405000000000,8885684210528,NA,1,1,1,1,1,1,7,0,0,0,0,0,0,1,0,0,0,1,1,1,1,"phone13",1,1,1,1,"ru",1,1,1,1,1,1,1,1,1,1,"ru","phone13",0.00170940170940171,"FALSE"
986,NA,NA,0,172789473684,10879052631578,NA,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"phone25",1,1,1,1,"in",1,1,1,1,1,1,1,1,1,1,"in","phone25",3.47403161368768e-05,"FALSE"
1341,3004815789473,4235532403161,6009631578947,37466947368420,1821026315790,9842105263,3,2,1.5,2,1,1,10,0,0,0,0,0,0,0,0,0,3,2,1.5,1,2,"phone228",2,1.5,1,2,"ke",2,1.5,1,2,3,1,0.666666666666667,1,1.5,2,"ke","phone228",0.00393503792075599,"FALSE"
1882,25589631974,33353756054,13613684210526,4773503390377,4870281885695,888869559032,533,163,3.26993865030675,142,1,1,7,0,0,0,0,0,0,533,0,0,0,151,3.52980132450331,1.0794701986755,62,"phone58",41,13,3.97560975609756,179,"id",187,2.85026737967914,0.871657754010695,153,334,1.59580838323353,0.488023952095808,60,8.14634146341463,179,"id","phone58",0.00846202166528798,"FALSE"
3277,2182289473684,2757971165021,13093736842105,5005410526316,39923831578946,4647526315789,7,5,1.4,2,1,1,8,0,0,0,0,0,0,0,7,0,0,5,1.4,1,3,"phone22",2,3.5,2.5,6,"in",6,1.16666666666667,0.833333333333333,2,6,1.16666666666667,0.833333333333333,2,3,6,"in","phone22",0.000260478510584824,"FALSE"
319,197243977290,2731983654184,67654684210527,14683779904306,29999325358851,472941046309,344,11,31.2727272727273,153,2,1,10,0,0,0,0,0,0,0,0,0,344,47,7.31914893617021,0.234042553191489,133,"phone28",4,86,2.75,323,"es",21,16.3809523809524,0.523809523809524,321,261,1.31800766283525,0.0421455938697318,13,65.25,323,"es","phone28",0.0273150256210368,"FALSE"
